sym,sector,signal_type,regime,entry_date,entry,stop,target,bars_held,is_short,exit_date,exit,pnl_pct,rr,outcome
ISPH,ENERGY,sell,NEUTRAL,2020-04-14,5.167297840118408,5.32,5.01,5,True,2020-04-23,5.32,-2.96,1.0,LOSS
FAIT,BANKS,buy,NEUTRAL,2020-04-21,7.13,6.92,7.67,2,False,2020-04-23,6.92,-2.95,1.0,LOSS
ETEL,SERVICES,sell,NEUTRAL,2020-04-21,6.952085494995117,7.16,6.74,2,True,2020-04-23,7.16,-2.99,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2020-04-23,5.72,5.49,6.15,1,False,2020-04-26,6.15,7.52,1.87,WIN
OCDI,REAL_ESTATE,sell,NEUTRAL,2020-04-23,9.09346866607666,9.37,8.82,1,True,2020-04-26,9.37,-3.04,1.0,LOSS
TMGH,REAL_ESTATE,sell,NEUTRAL,2020-04-23,4.8523383140563965,5.0,4.71,1,True,2020-04-26,5.0,-3.04,1.0,LOSS
COMI,BANKS,sell,NEUTRAL,2020-04-23,28.33391571044922,29.18,27.48,1,True,2020-04-26,29.18,-2.99,1.0,LOSS
ABUK,ENERGY,sell,NEUTRAL,2020-04-26,8.648153305053711,8.91,8.39,2,True,2020-04-28,8.91,-3.03,1.0,LOSS
ETEL,SERVICES,ultra,NEUTRAL,2020-04-26,7.29,7.07,7.84,3,False,2020-04-29,7.84,7.54,2.5,WIN
FAIT,BANKS,sell,NEUTRAL,2020-04-26,6.949901580810547,7.16,6.74,3,True,2020-04-29,7.16,-3.02,1.0,LOSS
COMI,BANKS,sell,NEUTRAL,2020-04-26,28.974702835083008,29.84,28.11,3,True,2020-04-29,29.84,-2.99,1.0,LOSS
SAUD,BANKS,early,NEUTRAL,2020-04-14,2.48,2.38,2.67,10,False,2020-04-30,2.458181858062744,-0.88,0.22,EXIT
ABUK,ENERGY,ultra,NEUTRAL,2020-04-29,8.53,8.27,9.17,2,False,2020-05-03,8.27,-3.05,1.0,LOSS
FAIT,BANKS,ultra,NEUTRAL,2020-04-30,7.33,7.11,7.88,1,False,2020-05-03,7.11,-3.0,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2020-04-30,8.06,7.74,8.67,1,False,2020-05-03,7.74,-3.97,1.0,LOSS
HRHO,SERVICES,sell,NEUTRAL,2020-05-03,6.005555152893066,6.19,5.83,1,True,2020-05-04,5.83,2.92,0.95,WIN
EAST,ENERGY,sell,NEUTRAL,2020-04-28,6.990614891052246,7.2,6.78,5,True,2020-05-05,7.2,-3.0,1.0,LOSS
ABUK,ENERGY,sell,NEUTRAL,2020-05-03,8.026179313659668,8.27,7.79,2,True,2020-05-05,7.79,2.94,0.97,WIN
SAUD,BANKS,sell,NEUTRAL,2020-05-03,2.449704885482788,2.52,2.38,2,True,2020-05-05,2.38,2.85,0.99,WIN
ISPH,ENERGY,buy,NEUTRAL,2020-05-05,5.63,5.46,6.05,1,False,2020-05-06,5.46,-3.02,1.0,LOSS
OCDI,REAL_ESTATE,sell,NEUTRAL,2020-05-05,9.337610244750977,9.62,9.06,1,True,2020-05-06,9.62,-3.02,1.0,LOSS
FAIT,BANKS,ultra,NEUTRAL,2020-05-03,7.06,6.85,7.59,4,False,2020-05-07,6.85,-2.97,1.0,LOSS
SKPC,INDUSTRIAL,sell,NEUTRAL,2020-05-05,4.077030181884766,4.2,3.95,2,True,2020-05-07,3.95,3.12,1.03,WIN
OCDI,REAL_ESTATE,sell,NEUTRAL,2020-05-06,9.444049835205078,9.73,9.16,1,True,2020-05-07,9.16,3.01,0.99,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2020-05-04,6.02,5.78,6.47,4,False,2020-05-10,5.78,-3.99,1.0,LOSS
CNFN,BANKS,sell,NEUTRAL,2020-05-07,2.4752004146575928,2.55,2.4,1,True,2020-05-10,2.4,3.04,1.01,WIN
FAIT,BANKS,sell,NEUTRAL,2020-05-07,6.590322017669678,6.79,6.39,1,True,2020-05-10,6.39,3.04,1.0,WIN
EAST,ENERGY,sell,NEUTRAL,2020-05-10,6.955949783325195,7.16,6.75,1,True,2020-05-11,7.16,-2.93,1.0,LOSS
CNFN,BANKS,sell,NEUTRAL,2020-05-10,2.304497003555298,2.37,2.24,1,True,2020-05-11,2.37,-2.84,1.0,LOSS
FAIT,BANKS,sell,NEUTRAL,2020-05-11,5.5764265060424805,5.74,5.41,1,True,2020-05-12,5.74,-2.93,1.0,LOSS
HELI,REAL_ESTATE,sell,NEUTRAL,2020-05-11,3.902576446533203,4.02,3.79,1,True,2020-05-12,4.02,-3.01,1.0,LOSS
ISPH,ENERGY,buy,NEUTRAL,2020-05-06,5.77,5.6,6.2,5,False,2020-05-13,6.2,7.45,2.53,WIN
JUFO,SERVICES,early,NEUTRAL,2020-05-12,6.85,6.64,7.37,2,False,2020-05-14,6.64,-3.07,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2020-05-13,4.2,4.07,4.51,1,False,2020-05-14,4.07,-3.1,1.0,LOSS
SAUD,BANKS,sell,NEUTRAL,2020-05-10,2.412973165512085,2.49,2.34,5,True,2020-05-17,2.49,-3.19,1.0,LOSS
FAIT,BANKS,sell,NEUTRAL,2020-05-12,5.824005603790283,6.0,5.65,3,True,2020-05-17,6.0,-3.02,1.0,LOSS
ADIB,BANKS,sell,NEUTRAL,2020-05-14,6.665050029754639,6.87,6.47,1,True,2020-05-17,6.87,-3.07,1.0,LOSS
TMGH,REAL_ESTATE,sell,NEUTRAL,2020-05-17,4.748279094696045,4.89,4.61,1,True,2020-05-18,4.61,2.91,0.98,WIN
SWDY,ENERGY,sell,NEUTRAL,2020-05-17,6.837731838226318,7.04,6.63,1,True,2020-05-18,6.63,3.04,1.03,WIN
FWRY,SERVICES,early,NEUTRAL,2020-05-07,2.36,2.26,2.54,9,False,2020-05-20,2.54,7.63,1.8,WIN
ISPH,ENERGY,early,NEUTRAL,2020-05-14,6.08,5.9,6.54,4,False,2020-05-20,5.9,-2.96,1.0,LOSS
COMI,BANKS,sell,NEUTRAL,2020-05-18,29.884803771972656,30.78,28.99,3,True,2020-05-21,28.99,2.99,1.0,WIN
ABUK,ENERGY,sell,NEUTRAL,2020-05-17,6.452312469482422,6.65,6.26,5,True,2020-05-31,6.65,-3.06,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-05-20,7.059943199157715,7.27,6.85,2,True,2020-05-31,7.27,-2.98,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-05-31,6.973282337188721,7.18,6.76,1,True,2020-06-01,7.18,-2.96,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2020-05-21,6.76,6.56,7.27,5,False,2020-06-04,6.56,-2.96,1.0,LOSS
COMI,BANKS,sell,NEUTRAL,2020-05-31,29.21151351928711,30.09,28.34,4,True,2020-06-04,30.09,-3.01,1.0,LOSS
HELI,REAL_ESTATE,ultra,NEUTRAL,2020-05-18,4.1,3.97,4.41,9,False,2020-06-07,4.41,7.56,2.38,WIN
TMGH,REAL_ESTATE,ultra,NEUTRAL,2020-06-04,4.81,4.66,5.17,1,False,2020-06-07,5.17,7.48,2.4,WIN
JUFO,SERVICES,sell,NEUTRAL,2020-06-07,6.5278000831604,6.72,6.33,2,True,2020-06-09,6.33,3.03,1.03,WIN
SAUD,BANKS,buy,NEUTRAL,2020-05-20,2.43,2.36,2.62,10,False,2020-06-10,2.4610068798065186,1.28,0.44,EXIT
ETEL,SERVICES,buy,NEUTRAL,2020-06-01,8.46,8.21,9.1,7,False,2020-06-10,9.1,7.57,2.56,WIN
ESRS,INDUSTRIAL,early,NEUTRAL,2020-06-09,5.77,5.54,6.21,2,False,2020-06-11,5.54,-3.99,1.0,LOSS
ADIB,BANKS,ultra,NEUTRAL,2020-06-07,7.22,7.0,7.77,5,False,2020-06-14,7.0,-3.05,1.0,LOSS
EAST,ENERGY,ultra,NEUTRAL,2020-06-10,7.5,7.27,8.06,2,False,2020-06-14,7.27,-3.07,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2020-06-11,5.24,5.03,5.63,1,False,2020-06-14,5.03,-4.01,1.0,LOSS
ESRS,INDUSTRIAL,sell,NEUTRAL,2020-06-14,5.409359455108643,5.57,5.25,1,True,2020-06-15,5.25,2.95,0.99,WIN
ORWE,SERVICES,ultra,NEUTRAL,2020-06-04,3.1,3.0,3.33,10,False,2020-06-18,3.113935708999634,0.45,0.14,EXIT
HRHO,SERVICES,early,NEUTRAL,2020-06-14,6.75,6.48,7.26,7,False,2020-06-23,7.26,7.56,1.89,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2020-06-15,4.69,4.5,5.04,6,False,2020-06-23,5.04,7.46,1.84,WIN
SAUD,BANKS,early,NEUTRAL,2020-06-10,2.45,2.35,2.63,10,False,2020-06-24,2.4384026527404785,-0.47,0.12,EXIT
ETEL,SERVICES,early,NEUTRAL,2020-06-14,8.83,8.47,9.49,8,False,2020-06-24,9.49,7.47,1.83,WIN
ORWE,SERVICES,sell,NEUTRAL,2020-06-23,3.102423906326294,3.2,3.01,1,True,2020-06-24,3.2,-3.15,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2020-06-23,7.29,6.99,7.83,2,False,2020-06-25,7.83,7.41,1.8,WIN
MFPC,ENERGY,sell,NEUTRAL,2020-06-24,27.89803695678711,28.73,27.06,3,True,2020-06-29,28.73,-2.98,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2020-06-18,7.66,7.35,8.24,10,False,2020-07-06,8.24,7.57,1.87,WIN
HELI,REAL_ESTATE,early,NEUTRAL,2020-06-25,5.11,4.9,5.49,5,False,2020-07-06,5.49,7.44,1.81,WIN
SWDY,ENERGY,sell,NEUTRAL,2020-07-06,6.200392723083496,6.39,6.01,1,True,2020-07-07,6.39,-3.06,1.0,LOSS
SKPC,INDUSTRIAL,ultra,NEUTRAL,2020-07-06,3.77,3.66,4.06,3,False,2020-07-09,3.66,-2.92,1.0,LOSS
SAUD,BANKS,ultra,NEUTRAL,2020-07-07,2.44,2.37,2.62,2,False,2020-07-09,2.37,-2.87,1.0,LOSS
ISPH,ENERGY,ultra,NEUTRAL,2020-06-24,5.94,5.76,6.39,10,False,2020-07-12,5.913447380065918,-0.45,0.15,EXIT
CIEB,BANKS,early,NEUTRAL,2020-06-24,5.24,5.03,5.63,10,False,2020-07-12,5.26448392868042,0.47,0.12,EXIT
ESRS,INDUSTRIAL,sell,NEUTRAL,2020-07-09,5.269084453582764,5.43,5.11,1,True,2020-07-12,5.43,-3.05,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2020-07-09,10.45,10.13,11.23,2,False,2020-07-13,10.13,-3.06,1.0,LOSS
SAUD,BANKS,sell,NEUTRAL,2020-07-12,2.407322883605957,2.48,2.34,1,True,2020-07-13,2.48,-3.02,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-07-12,7.198599815368652,7.41,6.98,1,True,2020-07-13,6.98,3.04,1.03,WIN
ISPH,ENERGY,sell,NEUTRAL,2020-07-12,5.913447380065918,6.09,5.74,2,True,2020-07-14,5.74,2.93,0.98,WIN
ESRS,INDUSTRIAL,sell,NEUTRAL,2020-07-13,5.505798816680908,5.67,5.34,1,True,2020-07-14,5.34,3.01,1.01,WIN
HRHO,SERVICES,early,NEUTRAL,2020-06-29,7.69,7.38,8.27,10,False,2020-07-15,7.38,-4.03,1.0,LOSS
OCDI,REAL_ESTATE,early,NEUTRAL,2020-07-13,10.46,10.04,11.24,2,False,2020-07-15,10.04,-4.02,1.0,LOSS
COMI,BANKS,sell,NEUTRAL,2020-07-13,30.660253524780273,31.58,29.74,2,True,2020-07-15,29.74,3.0,1.0,WIN
SKPC,INDUSTRIAL,sell,NEUTRAL,2020-07-14,3.729140281677246,3.84,3.62,1,True,2020-07-15,3.62,2.93,0.98,WIN
FAIT,BANKS,sell,NEUTRAL,2020-07-14,6.171795845031738,6.36,5.99,1,True,2020-07-15,5.99,2.95,0.97,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2020-07-15,9.95,9.55,10.7,1,False,2020-07-16,9.55,-4.02,1.0,LOSS
SKPC,INDUSTRIAL,sell,NEUTRAL,2020-07-15,3.5460402965545654,3.65,3.44,1,True,2020-07-16,3.44,2.99,1.02,WIN
COMI,BANKS,sell,NEUTRAL,2020-07-15,29.940526962280273,30.84,29.04,1,True,2020-07-16,29.04,3.01,1.0,WIN
TMGH,REAL_ESTATE,sell,NEUTRAL,2020-07-16,5.430610656738281,5.59,5.27,1,True,2020-07-19,5.27,2.96,1.01,WIN
ISPH,ENERGY,sell,NEUTRAL,2020-07-19,5.696439743041992,5.87,5.53,2,True,2020-07-21,5.53,2.92,0.96,WIN
ADIB,BANKS,sell,NEUTRAL,2020-07-16,7.2122368812561035,7.43,7.0,4,True,2020-07-22,7.43,-3.02,1.0,LOSS
SAUD,BANKS,sell,NEUTRAL,2020-07-15,2.407322883605957,2.48,2.34,7,True,2020-07-27,2.48,-3.02,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-07-15,6.8981757164001465,7.11,6.69,10,True,2020-08-04,6.724855899810791,2.51,0.82,EXIT
ORWE,SERVICES,early,NEUTRAL,2020-07-16,3.42,3.28,3.68,9,False,2020-08-04,3.68,7.6,1.86,WIN
OCDI,REAL_ESTATE,early,NEUTRAL,2020-07-21,10.99,10.54,11.81,7,False,2020-08-05,11.81,7.46,1.82,WIN
COMI,BANKS,sell,NEUTRAL,2020-07-22,29.27652359008789,30.15,28.4,8,True,2020-08-09,30.15,-2.98,1.0,LOSS
CIEB,BANKS,sell,NEUTRAL,2020-08-04,4.828802108764648,4.97,4.68,3,True,2020-08-09,4.97,-2.92,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-08-09,6.8577351570129395,7.06,6.65,1,True,2020-08-10,7.06,-2.95,1.0,LOSS
FAIT,BANKS,ultra,NEUTRAL,2020-07-27,6.19,6.0,6.65,10,False,2020-08-13,6.490111827850342,4.85,1.58,EXIT
HRHO,SERVICES,early,NEUTRAL,2020-08-04,7.68,7.37,8.26,8,False,2020-08-16,8.26,7.55,1.87,WIN
TMGH,REAL_ESTATE,ultra,NEUTRAL,2020-08-05,5.64,5.47,6.06,7,False,2020-08-16,6.06,7.45,2.47,WIN
SWDY,ENERGY,ultra,NEUTRAL,2020-08-09,6.25,6.06,6.72,5,False,2020-08-16,6.72,7.52,2.47,WIN
SWDY,ENERGY,early,NEUTRAL,2020-08-16,6.58,6.38,7.07,2,False,2020-08-18,6.38,-3.04,1.0,LOSS
CIEB,BANKS,sell,NEUTRAL,2020-08-16,4.843325138092041,4.99,4.7,3,True,2020-08-19,4.7,2.96,0.98,WIN
EAST,ENERGY,ultra,NEUTRAL,2020-08-10,6.97,6.76,7.5,9,False,2020-08-24,7.5,7.6,2.52,WIN
ADIB,BANKS,early,NEUTRAL,2020-08-19,8.49,8.15,9.13,5,False,2020-08-27,9.13,7.54,1.88,WIN
FAIT,BANKS,early,NEUTRAL,2020-08-13,6.46,6.2,6.94,10,False,2020-08-30,6.731795787811279,4.21,1.05,EXIT
MFPC,ENERGY,early,NEUTRAL,2020-08-16,37.49,35.98,40.32,10,False,2020-08-31,38.1326904296875,1.71,0.43,EXIT
EAST,ENERGY,early,NEUTRAL,2020-08-27,7.33,7.11,7.88,3,False,2020-09-01,7.11,-3.0,1.0,LOSS
HRHO,SERVICES,early,NEUTRAL,2020-08-18,7.82,7.51,8.41,10,False,2020-09-02,7.69999885559082,-1.53,0.39,EXIT
ETEL,SERVICES,early,NEUTRAL,2020-08-30,9.62,9.23,10.35,3,False,2020-09-02,10.35,7.59,1.87,WIN
MFPC,ENERGY,early,NEUTRAL,2020-09-01,37.67,36.16,40.51,2,False,2020-09-03,36.16,-4.01,1.0,LOSS
COMI,BANKS,early,BULL,2020-08-24,31.4,30.45,33.77,10,False,2020-09-07,31.082796096801758,-1.01,0.33,EXIT
TMGH,REAL_ESTATE,buy,NEUTRAL,2020-09-02,6.33,6.08,6.81,3,False,2020-09-07,6.08,-3.95,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2020-08-31,6.8,6.53,7.32,6,False,2020-09-08,6.53,-3.97,1.0,LOSS
ETEL,SERVICES,early,NEUTRAL,2020-09-03,10.01,9.61,10.76,3,False,2020-09-08,9.61,-4.0,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-09-07,9.76,9.37,10.5,1,False,2020-09-08,9.37,-4.0,1.0,LOSS
ADIB,BANKS,buy,NEUTRAL,2020-09-07,8.94,8.58,9.61,1,False,2020-09-08,8.58,-4.03,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-09-02,7.1177167892456055,7.33,6.9,6,True,2020-09-10,6.9,3.06,1.03,WIN
ETEL,SERVICES,early,NEUTRAL,2020-09-08,9.71,9.32,10.45,2,False,2020-09-10,9.32,-4.02,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-09-08,9.51,9.13,10.23,2,False,2020-09-10,10.23,7.57,1.89,WIN
CIEB,BANKS,sell,NEUTRAL,2020-09-08,4.540163993835449,4.68,4.4,2,True,2020-09-10,4.68,-3.08,1.0,LOSS
JUFO,SERVICES,sell,NEUTRAL,2020-09-10,6.38110876083374,6.57,6.19,2,True,2020-09-14,6.19,2.99,1.01,WIN
ORWE,SERVICES,sell,NEUTRAL,2020-09-08,3.3436009883880615,3.44,3.24,5,True,2020-09-15,3.44,-2.88,1.0,LOSS
ESRS,INDUSTRIAL,early,NEUTRAL,2020-09-10,6.58,6.31,7.07,7,False,2020-09-21,6.31,-4.1,1.0,LOSS
SWDY,ENERGY,sell,NEUTRAL,2020-09-15,6.482642650604248,6.68,6.29,4,True,2020-09-21,6.29,2.97,0.98,WIN
COMI,BANKS,buy,NEUTRAL,2020-09-10,31.25,29.99,33.6,10,False,2020-09-24,31.101369857788086,-0.48,0.12,EXIT
EAST,ENERGY,sell,NEUTRAL,2020-09-10,6.921285629272461,7.13,6.71,10,True,2020-09-24,6.8461809158325195,1.09,0.36,EXIT
ADIB,BANKS,sell,NEUTRAL,2020-09-24,8.162216186523438,8.41,7.92,1,True,2020-09-27,8.41,-3.04,1.0,LOSS
CIEB,BANKS,ultra,NEUTRAL,2020-09-14,4.7,4.56,5.05,10,False,2020-09-28,4.692651748657227,-0.16,0.05,EXIT
TMGH,REAL_ESTATE,sell,NEUTRAL,2020-09-24,5.701673984527588,5.87,5.53,2,True,2020-09-28,5.87,-2.95,1.0,LOSS
TMGH,REAL_ESTATE,sell,NEUTRAL,2020-09-28,5.823185443878174,6.0,5.65,3,True,2020-10-01,6.0,-3.04,1.0,LOSS
ABUK,ENERGY,early,NEUTRAL,2020-09-27,10.69,10.26,11.5,5,False,2020-10-04,10.26,-4.02,1.0,LOSS
MFPC,ENERGY,ultra,NEUTRAL,2020-09-21,35.48,34.41,38.15,10,False,2020-10-05,35.011741638183594,-1.32,0.44,EXIT
FAIT,BANKS,buy,NEUTRAL,2020-09-21,6.52,6.25,7.01,10,False,2020-10-05,6.5844268798828125,0.99,0.24,EXIT
TMGH,REAL_ESTATE,ultra,NEUTRAL,2020-10-01,5.92,5.75,6.37,4,False,2020-10-07,6.37,7.6,2.65,WIN
HELI,REAL_ESTATE,ultra,NEUTRAL,2020-10-04,5.36,5.19,5.76,3,False,2020-10-07,5.76,7.46,2.35,WIN
SWDY,ENERGY,ultra,NEUTRAL,2020-10-05,6.54,6.34,7.03,4,False,2020-10-12,7.03,7.49,2.45,WIN
SAUD,BANKS,early,NEUTRAL,2020-09-28,2.87,2.76,3.09,10,False,2020-10-13,2.8820056915283203,0.42,0.11,EXIT
JUFO,SERVICES,sell,NEUTRAL,2020-10-07,5.922695636749268,6.1,5.75,5,True,2020-10-15,6.1,-2.99,1.0,LOSS
CIEB,BANKS,early,NEUTRAL,2020-10-05,4.88,4.73,5.24,10,False,2020-10-20,4.807018280029297,-1.5,0.49,EXIT
TMGH,REAL_ESTATE,early,NEUTRAL,2020-10-07,6.24,5.99,6.71,9,False,2020-10-21,5.99,-4.01,1.0,LOSS
JUFO,SERVICES,ultra,NEUTRAL,2020-10-15,6.08,5.9,6.54,4,False,2020-10-21,5.9,-2.96,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2020-10-20,7.12,6.83,7.66,1,False,2020-10-21,6.83,-4.07,1.0,LOSS
ETEL,SERVICES,early,BULL,2020-10-12,9.01,8.65,9.69,8,False,2020-10-22,8.65,-4.0,1.0,LOSS
SWDY,ENERGY,early,NEUTRAL,2020-10-21,6.96,6.68,7.48,1,False,2020-10-22,6.68,-4.02,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-10-21,10.0,9.7,10.76,1,False,2020-10-22,9.7,-3.0,1.0,LOSS
JUFO,SERVICES,sell,NEUTRAL,2020-10-21,5.9960408210754395,6.18,5.82,1,True,2020-10-22,6.18,-3.07,1.0,LOSS
COMI,BANKS,early,NEUTRAL,2020-10-13,31.23,29.98,33.59,8,False,2020-10-25,29.98,-4.0,1.0,LOSS
JUFO,SERVICES,buy,NEUTRAL,2020-10-22,6.17,5.98,6.63,1,False,2020-10-25,5.98,-3.08,1.0,LOSS
ABUK,ENERGY,buy,NEUTRAL,2020-10-22,9.76,9.46,10.49,1,False,2020-10-25,9.46,-3.07,1.0,LOSS
ISPH,ENERGY,sell,NEUTRAL,2020-10-22,4.7079949378967285,4.85,4.57,1,True,2020-10-25,4.85,-3.02,1.0,LOSS
ORWE,SERVICES,buy,NEUTRAL,2020-10-25,3.76,3.6,4.04,1,False,2020-10-26,4.04,7.45,1.75,WIN
HRHO,SERVICES,sell,NEUTRAL,2020-10-25,7.166666030883789,7.38,6.95,1,True,2020-10-26,6.95,3.02,1.02,WIN
ISPH,ENERGY,buy,NEUTRAL,2020-10-26,4.92,4.77,5.29,2,False,2020-10-28,4.77,-3.05,1.0,LOSS
SWDY,ENERGY,sell,NEUTRAL,2020-10-25,6.719368934631348,6.92,6.52,5,True,2020-11-02,6.52,2.97,0.99,WIN
CIEB,BANKS,sell,NEUTRAL,2020-10-25,4.699913501739502,4.84,4.56,5,True,2020-11-02,4.56,2.98,1.0,WIN
ORWE,SERVICES,early,NEUTRAL,2020-10-28,4.0,3.84,4.3,3,False,2020-11-03,3.84,-4.0,1.0,LOSS
JUFO,SERVICES,sell,NEUTRAL,2020-11-02,6.051051139831543,6.23,5.87,3,True,2020-11-05,6.23,-2.96,1.0,LOSS
EAST,ENERGY,sell,NEUTRAL,2020-10-22,6.886621952056885,7.09,6.68,10,True,2020-11-08,7.09,-2.95,1.0,LOSS
FAIT,BANKS,early,NEUTRAL,2020-11-03,7.05,6.77,7.58,4,False,2020-11-09,7.58,7.52,1.89,WIN
HELI,REAL_ESTATE,sell,NEUTRAL,2020-11-08,5.4008073806762695,5.56,5.24,1,True,2020-11-09,5.56,-2.95,1.0,LOSS
SAUD,BANKS,buy,NEUTRAL,2020-10-26,2.84,2.73,3.06,10,False,2020-11-10,2.924388885498047,2.97,0.77,EXIT
OCDI,REAL_ESTATE,buy,NEUTRAL,2020-11-05,11.84,11.37,12.73,3,False,2020-11-10,12.73,7.52,1.89,WIN
SAUD,BANKS,early,NEUTRAL,2020-11-10,2.91,2.79,3.13,1,False,2020-11-11,3.13,7.56,1.83,WIN
ABUK,ENERGY,ultra,NEUTRAL,2020-11-02,10.34,10.03,11.12,8,False,2020-11-12,11.12,7.54,2.52,WIN
ISPH,ENERGY,ultra,NEUTRAL,2020-11-11,4.98,4.83,5.35,3,False,2020-11-16,4.83,-3.01,1.0,LOSS
ESRS,INDUSTRIAL,ultra,NEUTRAL,2020-11-16,6.49,6.29,6.98,3,False,2020-11-19,6.29,-3.08,1.0,LOSS
TMGH,REAL_ESTATE,early,NEUTRAL,2020-11-11,6.06,5.82,6.52,8,False,2020-11-23,6.52,7.59,1.92,WIN
ADIB,BANKS,ultra,NEUTRAL,2020-11-10,8.77,8.51,9.43,10,False,2020-11-24,8.815800666809082,0.52,0.18,EXIT
CIEB,BANKS,sell,NEUTRAL,2020-11-11,4.698098182678223,4.84,4.56,10,True,2020-11-25,4.699913501739502,-0.04,0.01,EXIT
ISPH,ENERGY,sell,NEUTRAL,2020-11-24,4.580967426300049,4.72,4.44,1,True,2020-11-25,4.44,3.08,1.01,WIN
HRHO,SERVICES,early,NEUTRAL,2020-11-12,7.42,7.12,7.98,10,False,2020-11-26,7.5722222328186035,2.05,0.51,EXIT
MFPC,ENERGY,early,BULL,2020-11-25,37.28,35.78,40.09,2,False,2020-11-29,40.09,7.54,1.87,WIN
JUFO,SERVICES,early,NEUTRAL,2020-11-26,6.59,6.32,7.08,3,False,2020-12-01,6.32,-4.1,1.0,LOSS
HELI,REAL_ESTATE,early,NEUTRAL,2020-11-19,6.13,5.95,6.59,9,False,2020-12-02,5.95,-2.94,1.0,LOSS
